t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,genes
alvordensis,bicolor.columbianus,bicolor.eurysomas,Eagle.Lake,0.1042,0.0208,0.875,48
alvordensis,bicolor.columbianus,bicolor.eurysomas,Eagle.Lake,0.0612,0.0612,0.8776,49
alvordensis,bicolor.columbianus,bicolor.eurysomas,Eagle.Lake,0.12,0.08,0.8,50
alvordensis,bicolor.columbianus,bicolor.eurysomas,G.orcuttii,0.0129,0.0129,0.9742,155
alvordensis,bicolor.columbianus,bicolor.eurysomas,G.orcuttii,0.0154,0,0.9846,130
alvordensis,bicolor.columbianus,bicolor.eurysomas,G.orcuttii,0.0132,0.0066,0.9801,151
alvordensis,bicolor.columbianus,bicolor.eurysomas,isolatus,0.1692,0.0462,0.7846,65
alvordensis,bicolor.columbianus,bicolor.eurysomas,isolatus,0.0972,0.0694,0.8333,72
alvordensis,bicolor.columbianus,bicolor.eurysomas,isolatus,0.1184,0.0789,0.8026,76
alvordensis,bicolor.columbianus,bicolor.eurysomas,Lida.Pond,0.0656,0.0492,0.8852,61
alvordensis,bicolor.columbianus,bicolor.eurysomas,Lida.Pond,0.0154,0,0.9846,65
alvordensis,bicolor.columbianus,bicolor.eurysomas,Lida.Pond,0.0741,0.0926,0.8333,54
alvordensis,bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,0.0417,0,0.9583,48
alvordensis,bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,0.0746,0.0746,0.8507,67
alvordensis,bicolor.columbianus,bicolor.eurysomas,Little.Fish.Lake.Valley,0.0727,0.0182,0.9091,55
alvordensis,bicolor.columbianus,bicolor.eurysomas,Little.Soda.Lake,0.0244,0,0.9756,41
alvordensis,bicolor.columbianus,bicolor.eurysomas,Little.Soda.Lake,0.2093,0.093,0.6977,43
alvordensis,bicolor.columbianus,bicolor.eurysomas,Little.Soda.Lake,0.0286,0.0571,0.9143,35
alvordensis,bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,0.0769,0.0615,0.8615,65
alvordensis,bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,0.0357,0.0357,0.9286,56
alvordensis,bicolor.columbianus,bicolor.eurysomas,McNett.Ranch,0.0893,0.0714,0.8393,56
alvordensis,bicolor.columbianus,bicolor.eurysomas,mohavensis,0.0943,0.0566,0.8491,53
alvordensis,bicolor.columbianus,bicolor.eurysomas,mohavensis,0.0213,0.0426,0.9362,47
alvordensis,bicolor.columbianus,bicolor.eurysomas,mohavensis,0.125,0.0179,0.8571,56
alvordensis,bicolor.columbianus,bicolor.eurysomas,newarkensis,0.1034,0.0345,0.8621,58
alvordensis,bicolor.columbianus,bicolor.eurysomas,newarkensis,0.1091,0.0182,0.8727,55
alvordensis,bicolor.columbianus,bicolor.eurysomas,newarkensis,0.0909,0.0727,0.8364,55
alvordensis,bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,0.0625,0.0625,0.875,64
alvordensis,bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,0.0484,0.0484,0.9032,62
alvordensis,bicolor.columbianus,bicolor.eurysomas,obesus.snyderi,0.1053,0.0351,0.8596,57
alvordensis,bicolor.columbianus,bicolor.eurysomas,obesus.toikona,0.0921,0.0263,0.8816,76
alvordensis,bicolor.columbianus,bicolor.eurysomas,obesus.toikona,0.0725,0.0725,0.8551,69
alvordensis,bicolor.columbianus,bicolor.eurysomas,obesus.toikona,0.0192,0.0385,0.9423,52
alvordensis,bicolor.columbianus,bicolor.eurysomas,P..macrolepidotus,0,0,1,104
alvordensis,bicolor.columbianus,bicolor.eurysomas,P..macrolepidotus,0,0,1,84
alvordensis,bicolor.columbianus,bicolor.eurysomas,P..macrolepidotus,0.0098,0.0098,0.9804,102
alvordensis,bicolor.columbianus,bicolor.eurysomas,P.macrolepidotus,0.0102,0,0.9898,98
alvordensis,bicolor.columbianus,bicolor.eurysomas,P.macrolepidotus,0.0202,0,0.9798,99
alvordensis,bicolor.columbianus,bicolor.eurysomas,P.macrolepidotus,0.0316,0,0.9684,95
alvordensis,bicolor.columbianus,bicolor.eurysomas,Railroad.Valley,0.0926,0.0926,0.8148,54
alvordensis,bicolor.columbianus,bicolor.eurysomas,Railroad.Valley,0.0278,0,0.9722,36
alvordensis,bicolor.columbianus,bicolor.eurysomas,Railroad.Valley,0.1739,0.0725,0.7536,69
alvordensis,bicolor.columbianus,bicolor.eurysomas,Rose.Creek.Reservoir,0.1458,0.0625,0.7917,48
alvordensis,bicolor.columbianus,bicolor.eurysomas,Rose.Creek.Reservoir,0.1304,0.0652,0.8043,46
alvordensis,bicolor.columbianus,bicolor.eurysomas,Rose.Creek.Reservoir,0.122,0.0488,0.8293,41
alvordensis,bicolor.columbianus,bicolor.eurysomas,thalassinus,0.069,0.0517,0.8793,58
alvordensis,bicolor.columbianus,bicolor.eurysomas,thalassinus,0.1017,0.0339,0.8644,59
alvordensis,bicolor.columbianus,bicolor.eurysomas,thalassinus,0.12,0.02,0.86,50
alvordensis,bicolor.columbianus,bicolor.eurysomas,thalassinus.vaccaceps,0.0811,0,0.9189,37
alvordensis,bicolor.columbianus,bicolor.eurysomas,thalassinus.vaccaceps,0.2292,0.0833,0.6875,48
alvordensis,bicolor.columbianus,bicolor.eurysomas,thalassinus.vaccaceps,0.1333,0.1778,0.6889,45
alvordensis,bicolor.columbianus,bicolor.eurysomas,Upper.Humboldt.River,0.102,0.0816,0.8163,49
alvordensis,bicolor.columbianus,bicolor.eurysomas,Upper.Humboldt.River,0.0278,0.0278,0.9444,36
alvordensis,bicolor.columbianus,bicolor.eurysomas,Upper.Humboldt.River,0.1964,0.0179,0.7857,56
alvordensis,bicolor.columbianus,Eagle.Lake,G.orcuttii,0.093,0.0814,0.8256,86
alvordensis,bicolor.columbianus,Eagle.Lake,G.orcuttii,0.119,0.0238,0.8571,84
alvordensis,bicolor.columbianus,Eagle.Lake,G.orcuttii,0.1034,0.0575,0.8391,87
alvordensis,bicolor.columbianus,Eagle.Lake,isolatus,0.3385,0.3231,0.3385,65
alvordensis,bicolor.columbianus,Eagle.Lake,isolatus,0.386,0.3158,0.2982,57
alvordensis,bicolor.columbianus,Eagle.Lake,isolatus,0.375,0.3611,0.2639,72
alvordensis,bicolor.columbianus,Eagle.Lake,Lida.Pond,0.4886,0.2159,0.2955,88
alvordensis,bicolor.columbianus,Eagle.Lake,Lida.Pond,0.5814,0.2209,0.1977,86
alvordensis,bicolor.columbianus,Eagle.Lake,Lida.Pond,0.5172,0.2069,0.2759,87
alvordensis,bicolor.columbianus,Eagle.Lake,Little.Fish.Lake.Valley,0.5429,0.2286,0.2286,70
alvordensis,bicolor.columbianus,Eagle.Lake,Little.Fish.Lake.Valley,0.5294,0.2353,0.2353,68
alvordensis,bicolor.columbianus,Eagle.Lake,Little.Fish.Lake.Valley,0.5682,0.2045,0.2273,88
alvordensis,bicolor.columbianus,Eagle.Lake,Little.Soda.Lake,0.5224,0.3134,0.1642,67
alvordensis,bicolor.columbianus,Eagle.Lake,Little.Soda.Lake,0.5882,0.2157,0.1961,51
alvordensis,bicolor.columbianus,Eagle.Lake,Little.Soda.Lake,0.5672,0.2687,0.1642,67
alvordensis,bicolor.columbianus,Eagle.Lake,McNett.Ranch,0.5053,0.2526,0.2421,95
alvordensis,bicolor.columbianus,Eagle.Lake,McNett.Ranch,0.45,0.225,0.325,80
alvordensis,bicolor.columbianus,Eagle.Lake,McNett.Ranch,0.4719,0.2584,0.2697,89
alvordensis,bicolor.columbianus,Eagle.Lake,mohavensis,0.5946,0.2703,0.1351,37
alvordensis,bicolor.columbianus,Eagle.Lake,mohavensis,0.4643,0.25,0.2857,56
alvordensis,bicolor.columbianus,Eagle.Lake,mohavensis,0.5536,0.2679,0.1786,56
alvordensis,bicolor.columbianus,Eagle.Lake,newarkensis,0.3333,0.4,0.2667,60
alvordensis,bicolor.columbianus,Eagle.Lake,newarkensis,0.2881,0.3559,0.3559,59
alvordensis,bicolor.columbianus,Eagle.Lake,newarkensis,0.3559,0.3898,0.2542,59
alvordensis,bicolor.columbianus,Eagle.Lake,obesus.snyderi,0.4815,0.2222,0.2963,54
alvordensis,bicolor.columbianus,Eagle.Lake,obesus.snyderi,0.3559,0.2881,0.3559,59
alvordensis,bicolor.columbianus,Eagle.Lake,obesus.snyderi,0.3898,0.3051,0.3051,59
alvordensis,bicolor.columbianus,Eagle.Lake,obesus.toikona,0.4561,0.2105,0.3333,57
alvordensis,bicolor.columbianus,Eagle.Lake,obesus.toikona,0.4468,0.2553,0.2979,47
alvordensis,bicolor.columbianus,Eagle.Lake,obesus.toikona,0.4697,0.197,0.3333,66
alvordensis,bicolor.columbianus,Eagle.Lake,P..macrolepidotus,0.1034,0.1379,0.7586,58
alvordensis,bicolor.columbianus,Eagle.Lake,P..macrolepidotus,0.1754,0.0526,0.7719,57
alvordensis,bicolor.columbianus,Eagle.Lake,P..macrolepidotus,0.1034,0.069,0.8276,58
alvordensis,bicolor.columbianus,Eagle.Lake,P.macrolepidotus,0.1224,0.1224,0.7551,49
alvordensis,bicolor.columbianus,Eagle.Lake,P.macrolepidotus,0,0.0556,0.9444,36
alvordensis,bicolor.columbianus,Eagle.Lake,P.macrolepidotus,0.0741,0.037,0.8889,54
alvordensis,bicolor.columbianus,Eagle.Lake,Railroad.Valley,0.4528,0.2642,0.283,53
alvordensis,bicolor.columbianus,Eagle.Lake,Railroad.Valley,0.4444,0.3194,0.2361,72
alvordensis,bicolor.columbianus,Eagle.Lake,Railroad.Valley,0.5606,0.2273,0.2121,66
alvordensis,bicolor.columbianus,Eagle.Lake,Rose.Creek.Reservoir,0.678,0.1864,0.1356,59
alvordensis,bicolor.columbianus,Eagle.Lake,Rose.Creek.Reservoir,0.5312,0.25,0.2188,64
alvordensis,bicolor.columbianus,Eagle.Lake,Rose.Creek.Reservoir,0.6111,0.1111,0.2778,54
alvordensis,bicolor.columbianus,Eagle.Lake,thalassinus,0.2909,0.4545,0.2545,55
alvordensis,bicolor.columbianus,Eagle.Lake,thalassinus,0.3019,0.283,0.4151,53
alvordensis,bicolor.columbianus,Eagle.Lake,thalassinus,0.2222,0.2963,0.4815,54
alvordensis,bicolor.columbianus,Eagle.Lake,thalassinus.vaccaceps,0.2667,0.5167,0.2167,60
alvordensis,bicolor.columbianus,Eagle.Lake,thalassinus.vaccaceps,0.1667,0.5625,0.2708,48
alvordensis,bicolor.columbianus,Eagle.Lake,thalassinus.vaccaceps,0.2639,0.4861,0.25,72
alvordensis,bicolor.columbianus,Eagle.Lake,Upper.Humboldt.River,0.6296,0.1481,0.2222,54
alvordensis,bicolor.columbianus,Eagle.Lake,Upper.Humboldt.River,0.5472,0.2075,0.2453,53
alvordensis,bicolor.columbianus,Eagle.Lake,Upper.Humboldt.River,0.7069,0.1552,0.1379,58
alvordensis,bicolor.columbianus,G.orcuttii,isolatus,0.1099,0.8462,0.044,91
alvordensis,bicolor.columbianus,G.orcuttii,isolatus,0.0536,0.8929,0.0536,112
alvordensis,bicolor.columbianus,G.orcuttii,isolatus,0.0588,0.8922,0.049,102
alvordensis,bicolor.columbianus,G.orcuttii,Lida.Pond,0.0833,0.8426,0.0741,108
alvordensis,bicolor.columbianus,G.orcuttii,Lida.Pond,0.0762,0.8381,0.0857,105
alvordensis,bicolor.columbianus,G.orcuttii,Lida.Pond,0.0818,0.8364,0.0818,110
alvordensis,bicolor.columbianus,G.orcuttii,Little.Fish.Lake.Valley,0.0326,0.9022,0.0652,92
alvordensis,bicolor.columbianus,G.orcuttii,Little.Fish.Lake.Valley,0.0337,0.8876,0.0787,89
alvordensis,bicolor.columbianus,G.orcuttii,Little.Fish.Lake.Valley,0.0625,0.8646,0.0729,96
alvordensis,bicolor.columbianus,G.orcuttii,Little.Soda.Lake,0.0889,0.8556,0.0556,90
alvordensis,bicolor.columbianus,G.orcuttii,Little.Soda.Lake,0.1176,0.8706,0.0118,85
alvordensis,bicolor.columbianus,G.orcuttii,Little.Soda.Lake,0.125,0.875,0,72
alvordensis,bicolor.columbianus,G.orcuttii,McNett.Ranch,0.0841,0.8411,0.0748,107
alvordensis,bicolor.columbianus,G.orcuttii,McNett.Ranch,0.0741,0.8796,0.0463,108
alvordensis,bicolor.columbianus,G.orcuttii,McNett.Ranch,0.0588,0.8529,0.0882,102
alvordensis,bicolor.columbianus,G.orcuttii,mohavensis,0.075,0.8625,0.0625,80
alvordensis,bicolor.columbianus,G.orcuttii,mohavensis,0.0619,0.8454,0.0928,97
alvordensis,bicolor.columbianus,G.orcuttii,mohavensis,0.05,0.9125,0.0375,80
alvordensis,bicolor.columbianus,G.orcuttii,newarkensis,0.0505,0.9394,0.0101,99
alvordensis,bicolor.columbianus,G.orcuttii,newarkensis,0.0723,0.9157,0.012,83
alvordensis,bicolor.columbianus,G.orcuttii,newarkensis,0.0748,0.8972,0.028,107
alvordensis,bicolor.columbianus,G.orcuttii,obesus.snyderi,0.0484,0.9355,0.0161,62
alvordensis,bicolor.columbianus,G.orcuttii,obesus.snyderi,0.0588,0.8824,0.0588,85
alvordensis,bicolor.columbianus,G.orcuttii,obesus.snyderi,0.086,0.8602,0.0538,93
alvordensis,bicolor.columbianus,G.orcuttii,obesus.toikona,0.0353,0.9059,0.0588,85
alvordensis,bicolor.columbianus,G.orcuttii,obesus.toikona,0.0429,0.9,0.0571,70
alvordensis,bicolor.columbianus,G.orcuttii,obesus.toikona,0.0549,0.8791,0.0659,91
alvordensis,bicolor.columbianus,G.orcuttii,P..macrolepidotus,0.4857,0.2857,0.2286,35
alvordensis,bicolor.columbianus,G.orcuttii,P..macrolepidotus,0.4359,0.3333,0.2308,39
alvordensis,bicolor.columbianus,G.orcuttii,P..macrolepidotus,0.4074,0.4074,0.1852,27
alvordensis,bicolor.columbianus,G.orcuttii,P.macrolepidotus,0.3714,0.4286,0.2,35
alvordensis,bicolor.columbianus,G.orcuttii,P.macrolepidotus,0.4571,0.3429,0.2,35
alvordensis,bicolor.columbianus,G.orcuttii,P.macrolepidotus,0.44,0.32,0.24,25
alvordensis,bicolor.columbianus,G.orcuttii,Railroad.Valley,0.0784,0.8824,0.0392,102
alvordensis,bicolor.columbianus,G.orcuttii,Railroad.Valley,0.069,0.8966,0.0345,87
alvordensis,bicolor.columbianus,G.orcuttii,Railroad.Valley,0.0476,0.9167,0.0357,84
alvordensis,bicolor.columbianus,G.orcuttii,Rose.Creek.Reservoir,0.0429,0.8857,0.0714,70
alvordensis,bicolor.columbianus,G.orcuttii,Rose.Creek.Reservoir,0.04,0.9333,0.0267,75
alvordensis,bicolor.columbianus,G.orcuttii,Rose.Creek.Reservoir,0.0886,0.8987,0.0127,79
alvordensis,bicolor.columbianus,G.orcuttii,thalassinus,0.0274,0.8904,0.0822,73
alvordensis,bicolor.columbianus,G.orcuttii,thalassinus,0.0595,0.9048,0.0357,84
alvordensis,bicolor.columbianus,G.orcuttii,thalassinus,0.087,0.8406,0.0725,69
alvordensis,bicolor.columbianus,G.orcuttii,thalassinus.vaccaceps,0.0656,0.9016,0.0328,122
alvordensis,bicolor.columbianus,G.orcuttii,thalassinus.vaccaceps,0.0396,0.9109,0.0495,101
alvordensis,bicolor.columbianus,G.orcuttii,thalassinus.vaccaceps,0.0283,0.9245,0.0472,106
alvordensis,bicolor.columbianus,G.orcuttii,Upper.Humboldt.River,0.0317,0.9683,0,63
alvordensis,bicolor.columbianus,G.orcuttii,Upper.Humboldt.River,0.141,0.8077,0.0513,78
alvordensis,bicolor.columbianus,G.orcuttii,Upper.Humboldt.River,0.0448,0.9403,0.0149,67
alvordensis,bicolor.columbianus,isolatus,Lida.Pond,0.3511,0.3298,0.3191,94
alvordensis,bicolor.columbianus,isolatus,Lida.Pond,0.3636,0.3333,0.303,99
alvordensis,bicolor.columbianus,isolatus,Lida.Pond,0.3404,0.3085,0.3511,94
alvordensis,bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,0.4714,0.2429,0.2857,70
alvordensis,bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,0.3625,0.3,0.3375,80
alvordensis,bicolor.columbianus,isolatus,Little.Fish.Lake.Valley,0.3182,0.3485,0.3333,66
alvordensis,bicolor.columbianus,isolatus,Little.Soda.Lake,0.2568,0.4054,0.3378,74
alvordensis,bicolor.columbianus,isolatus,Little.Soda.Lake,0.2344,0.3594,0.4062,64
alvordensis,bicolor.columbianus,isolatus,Little.Soda.Lake,0.3051,0.3559,0.339,59
alvordensis,bicolor.columbianus,isolatus,McNett.Ranch,0.3299,0.299,0.3711,97
alvordensis,bicolor.columbianus,isolatus,McNett.Ranch,0.33,0.33,0.34,100
alvordensis,bicolor.columbianus,isolatus,McNett.Ranch,0.3689,0.301,0.3301,103
alvordensis,bicolor.columbianus,isolatus,mohavensis,0.2941,0.3676,0.3382,68
alvordensis,bicolor.columbianus,isolatus,mohavensis,0.3134,0.3731,0.3134,67
alvordensis,bicolor.columbianus,isolatus,mohavensis,0.2769,0.3692,0.3538,65
alvordensis,bicolor.columbianus,isolatus,newarkensis,0.6133,0.2,0.1867,75
alvordensis,bicolor.columbianus,isolatus,newarkensis,0.697,0.1818,0.1212,66
alvordensis,bicolor.columbianus,isolatus,newarkensis,0.6596,0.1915,0.1489,47
alvordensis,bicolor.columbianus,isolatus,obesus.snyderi,0.25,0.3553,0.3947,76
alvordensis,bicolor.columbianus,isolatus,obesus.snyderi,0.2623,0.377,0.3607,61
alvordensis,bicolor.columbianus,isolatus,obesus.snyderi,0.2549,0.4118,0.3333,51
alvordensis,bicolor.columbianus,isolatus,obesus.toikona,0.2364,0.3455,0.4182,55
alvordensis,bicolor.columbianus,isolatus,obesus.toikona,0.303,0.3636,0.3333,66
alvordensis,bicolor.columbianus,isolatus,obesus.toikona,0.2564,0.3462,0.3974,78
alvordensis,bicolor.columbianus,isolatus,P..macrolepidotus,0.1026,0.0769,0.8205,78
alvordensis,bicolor.columbianus,isolatus,P..macrolepidotus,0.1096,0.0548,0.8356,73
alvordensis,bicolor.columbianus,isolatus,P..macrolepidotus,0.0964,0.0843,0.8193,83
alvordensis,bicolor.columbianus,isolatus,P.macrolepidotus,0.1111,0.0417,0.8472,72
alvordensis,bicolor.columbianus,isolatus,P.macrolepidotus,0.1429,0.0857,0.7714,70
alvordensis,bicolor.columbianus,isolatus,P.macrolepidotus,0.1562,0.0469,0.7969,64
alvordensis,bicolor.columbianus,isolatus,Railroad.Valley,0.3284,0.3284,0.3433,67
alvordensis,bicolor.columbianus,isolatus,Railroad.Valley,0.3718,0.3077,0.3205,78
alvordensis,bicolor.columbianus,isolatus,Railroad.Valley,0.4,0.3571,0.2429,70
alvordensis,bicolor.columbianus,isolatus,Rose.Creek.Reservoir,0.322,0.322,0.3559,59
alvordensis,bicolor.columbianus,isolatus,Rose.Creek.Reservoir,0.375,0.4,0.225,40
alvordensis,bicolor.columbianus,isolatus,Rose.Creek.Reservoir,0.2963,0.4444,0.2593,54
alvordensis,bicolor.columbianus,isolatus,thalassinus,0.1961,0.3529,0.451,51
alvordensis,bicolor.columbianus,isolatus,thalassinus,0.2308,0.3385,0.4308,65
alvordensis,bicolor.columbianus,isolatus,thalassinus,0.2881,0.2712,0.4407,59
alvordensis,bicolor.columbianus,isolatus,thalassinus.vaccaceps,0.2667,0.44,0.2933,75
alvordensis,bicolor.columbianus,isolatus,thalassinus.vaccaceps,0.1852,0.537,0.2778,54
alvordensis,bicolor.columbianus,isolatus,thalassinus.vaccaceps,0.2031,0.4688,0.3281,64
alvordensis,bicolor.columbianus,isolatus,Upper.Humboldt.River,0.2712,0.3898,0.339,59
alvordensis,bicolor.columbianus,isolatus,Upper.Humboldt.River,0.3077,0.3654,0.3269,52
alvordensis,bicolor.columbianus,isolatus,Upper.Humboldt.River,0.3478,0.3478,0.3043,69
alvordensis,bicolor.columbianus,Lida.Pond,Little.Fish.Lake.Valley,0.3981,0.287,0.3148,108
alvordensis,bicolor.columbianus,Lida.Pond,Little.Fish.Lake.Valley,0.4455,0.2818,0.2727,110
alvordensis,bicolor.columbianus,Lida.Pond,Little.Fish.Lake.Valley,0.4766,0.271,0.2523,107
alvordensis,bicolor.columbianus,Lida.Pond,Little.Soda.Lake,0.5065,0.2208,0.2727,77
alvordensis,bicolor.columbianus,Lida.Pond,Little.Soda.Lake,0.4776,0.3731,0.1493,67
alvordensis,bicolor.columbianus,Lida.Pond,Little.Soda.Lake,0.4082,0.3469,0.2449,49
alvordensis,bicolor.columbianus,Lida.Pond,McNett.Ranch,0.9787,0.0213,0,141
alvordensis,bicolor.columbianus,Lida.Pond,McNett.Ranch,0.9539,0.0197,0.0263,152
alvordensis,bicolor.columbianus,Lida.Pond,McNett.Ranch,0.968,0.032,0,125
alvordensis,bicolor.columbianus,Lida.Pond,mohavensis,0.3951,0.2593,0.3457,81
alvordensis,bicolor.columbianus,Lida.Pond,mohavensis,0.4421,0.2421,0.3158,95
alvordensis,bicolor.columbianus,Lida.Pond,mohavensis,0.4268,0.2805,0.2927,82
alvordensis,bicolor.columbianus,Lida.Pond,newarkensis,0.2609,0.4493,0.2899,69
alvordensis,bicolor.columbianus,Lida.Pond,newarkensis,0.2899,0.4058,0.3043,69
alvordensis,bicolor.columbianus,Lida.Pond,newarkensis,0.3298,0.383,0.2872,94
alvordensis,bicolor.columbianus,Lida.Pond,obesus.snyderi,0.3902,0.3049,0.3049,82
alvordensis,bicolor.columbianus,Lida.Pond,obesus.snyderi,0.3404,0.3404,0.3191,94
alvordensis,bicolor.columbianus,Lida.Pond,obesus.snyderi,0.369,0.3333,0.2976,84
alvordensis,bicolor.columbianus,Lida.Pond,obesus.toikona,0.4731,0.2258,0.3011,93
alvordensis,bicolor.columbianus,Lida.Pond,obesus.toikona,0.4111,0.2556,0.3333,90
alvordensis,bicolor.columbianus,Lida.Pond,obesus.toikona,0.3956,0.2637,0.3407,91
alvordensis,bicolor.columbianus,Lida.Pond,P..macrolepidotus,0.125,0.125,0.75,88
alvordensis,bicolor.columbianus,Lida.Pond,P..macrolepidotus,0.1194,0.1045,0.7761,67
alvordensis,bicolor.columbianus,Lida.Pond,P..macrolepidotus,0.1139,0.0759,0.8101,79
alvordensis,bicolor.columbianus,Lida.Pond,P.macrolepidotus,0.1282,0.141,0.7308,78
alvordensis,bicolor.columbianus,Lida.Pond,P.macrolepidotus,0.1364,0.1477,0.7159,88
alvordensis,bicolor.columbianus,Lida.Pond,P.macrolepidotus,0.1216,0.0811,0.7973,74
alvordensis,bicolor.columbianus,Lida.Pond,Railroad.Valley,0.4286,0.2738,0.2976,84
alvordensis,bicolor.columbianus,Lida.Pond,Railroad.Valley,0.4179,0.3134,0.2687,67
alvordensis,bicolor.columbianus,Lida.Pond,Railroad.Valley,0.4198,0.321,0.2593,81
alvordensis,bicolor.columbianus,Lida.Pond,Rose.Creek.Reservoir,0.463,0.2963,0.2407,54
alvordensis,bicolor.columbianus,Lida.Pond,Rose.Creek.Reservoir,0.4342,0.2237,0.3421,76
alvordensis,bicolor.columbianus,Lida.Pond,Rose.Creek.Reservoir,0.4625,0.2375,0.3,80
alvordensis,bicolor.columbianus,Lida.Pond,thalassinus,0.2556,0.3556,0.3889,90
alvordensis,bicolor.columbianus,Lida.Pond,thalassinus,0.2667,0.3667,0.3667,90
alvordensis,bicolor.columbianus,Lida.Pond,thalassinus,0.275,0.325,0.4,80
alvordensis,bicolor.columbianus,Lida.Pond,thalassinus.vaccaceps,0.2571,0.4857,0.2571,70
alvordensis,bicolor.columbianus,Lida.Pond,thalassinus.vaccaceps,0.2564,0.5513,0.1923,78
alvordensis,bicolor.columbianus,Lida.Pond,thalassinus.vaccaceps,0.2542,0.5085,0.2373,59
alvordensis,bicolor.columbianus,Lida.Pond,Upper.Humboldt.River,0.4909,0.2182,0.2909,55
alvordensis,bicolor.columbianus,Lida.Pond,Upper.Humboldt.River,0.5352,0.1972,0.2676,71
alvordensis,bicolor.columbianus,Lida.Pond,Upper.Humboldt.River,0.5507,0.2319,0.2174,69
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,Little.Soda.Lake,0.5094,0.3585,0.1321,53
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,Little.Soda.Lake,0.4605,0.3421,0.1974,76
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,Little.Soda.Lake,0.4828,0.3621,0.1552,58
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,McNett.Ranch,0.4231,0.2692,0.3077,78
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,McNett.Ranch,0.4468,0.2872,0.266,94
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,McNett.Ranch,0.4198,0.321,0.2593,81
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,mohavensis,0.4085,0.2676,0.3239,71
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,mohavensis,0.3788,0.3182,0.303,66
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,mohavensis,0.3387,0.3548,0.3065,62
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,newarkensis,0.3621,0.3793,0.2586,58
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,newarkensis,0.3448,0.3621,0.2931,58
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,newarkensis,0.3167,0.3833,0.3,60
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,obesus.snyderi,0.322,0.3559,0.322,59
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,obesus.snyderi,0.3247,0.3247,0.3506,77
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,obesus.snyderi,0.3636,0.3333,0.303,66
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,obesus.toikona,0.3731,0.3284,0.2985,67
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,obesus.toikona,0.3467,0.2533,0.4,75
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,obesus.toikona,0.25,0.375,0.375,64
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,P..macrolepidotus,0.1077,0.0923,0.8,65
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,P..macrolepidotus,0.0909,0.0758,0.8333,66
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,P..macrolepidotus,0.1148,0.0984,0.7869,61
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,P.macrolepidotus,0.0426,0.1702,0.7872,47
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,P.macrolepidotus,0.0678,0.1186,0.8136,59
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,P.macrolepidotus,0.0781,0.0781,0.8438,64
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,Railroad.Valley,0.7377,0.1639,0.0984,61
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,Railroad.Valley,0.7143,0.1286,0.1571,70
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,Railroad.Valley,0.7077,0.1385,0.1538,65
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.4658,0.2877,0.2466,73
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.4483,0.3276,0.2241,58
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.4444,0.2063,0.3492,63
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,thalassinus,0.2051,0.2949,0.5,78
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,thalassinus,0.2167,0.4333,0.35,60
alvordensis,bicolor.columbianus,Little.Fish.Lake.Valley,thalassinus,0.2407,0.4444,0.3148,54
